stop_id,quantidade_ocorrencias,stop_lat,stop_lon
3110O00006C1,21,-22.831184,-43.352072
1005O00129P0,21,-22.904565,-43.191892
3101O00030C0,21,-22.799265,-43.185244
5144O00414C0,21,-22.91077,-43.5646
2015O00040C0,21,-22.940622,-43.176194
3104O00035C0,21,-22.815133,-43.221911
3104O00034C0,21,-22.811417,-43.217675
4120O00093C0,20,-22.93859,-43.3455
4120O00091C0,20,-22.93875,-43.34048
2016O00024C0,20,-22.924585,-43.172737
2020O00016S0,20,-22.955667,-43.196167
4120O00090C0,20,-22.93785,-43.33885
4127O00091C0,20,-22.99343,-43.32135
4127O00112C0,20,-22.989398,-43.32232
2036O00079C0,20,-22.91649,-43.23876
4120O00092C0,20,-22.93943,-43.34277
2020O00074S0,20,-22.941484,-43.179766
1005O00034S9,20,-22.90732,-43.17396
2038O00074C0,20,-22.91927,-43.26217
4124O00020C0,20,-22.897859,-43.352602
4124O00021C0,20,-22.899775,-43.353918
1005O00025S0,20,-22.9059,-43.19296
4122O00181C0,20,-22.933364,-43.372466
2020O00058S0,20,-22.955184,-43.19476
4120O00095C0,20,-22.9384,-43.34787
4127O00107C0,20,-22.994783,-43.320618
4127O00092C0,20,-22.992085,-43.32126
2020O00017S0,20,-22.954194,-43.191986
3110O00010C0,20,-22.831865,-43.352376
3110O00009C9,20,-22.83264,-43.3546
4128O00062C0,20,-22.98431,-43.3652
3157O00020C9,20,-22.87532,-43.242603
3112O00016C2,20,-22.836516,-43.362887
3063O00033C2,20,-22.90433,-43.285604
3063O00032C2,20,-22.90451,-43.28764
2033O00026S9,20,-22.92097,-43.22676
2031O00022C0,20,-22.992826,-43.25213
3076O00068C9,20,-22.8422,-43.32424
3076O00053C0,20,-22.84588,-43.3248
3084O00022C0,20,-22.858614,-43.329665
3052O00001C0,20,-22.87833,-43.26397
3089O00011C0,20,-22.87806,-43.36096
3052O00002C1,20,-22.878337,-43.261822
2016O00019C0,20,-22.92115,-43.1738
3089O00014C0,20,-22.87783,-43.36105
1005O00224C0,20,-22.9078,-43.19226
5144O00440C0,20,-22.907505,-43.561657
3062O00003S1,20,-22.90785,-43.27568
3061O00023C0,20,-22.90411,-43.26964
3061O00022C0,20,-22.90695,-43.27001
7gvr,20,-22.990206,-43.321739
2027O00105C0,20,-22.97362,-43.225424
1005O00234C0,20,-22.908392,-43.189263
5144O00330C9,20,-22.9066,-43.56553
